InvestorID,Portfolio,Proportion1,Proportion2
495211201,"688890,688951,002594,601809,001983,003560,300957,600748,300846,688039,602270,601928,604549,603845,301455,002830,002819,603558,002936,688982,600688,000369,600223,688419,301350,001249,602812,002405,688304,300727,000345,300268,003537,602002,300409,601342,301013,003547,001892,001784,300620,603474,604823,300361,002466,300101,003349,300939,003649,001145,603555","2.410288,2.398708,2.343322,2.309434,2.301527,2.296523,2.270900,2.257091,2.238138,2.235668,2.233280,2.211360,2.199851,2.154317,2.138815,2.134157,2.107704,2.101814,2.078046,2.069694,2.041036,2.040057,2.022841,2.005705,2.005556,1.998463,1.984207,1.972958,1.949889,1.939220,1.915525,1.912479,1.905102,1.895095,1.881802,1.837460,1.834760,1.757425,1.737822,1.732584,1.718527,1.671528,1.668295,1.662910,1.632965,1.629711,1.549849,1.533216,1.497727,1.440976,1.133669","1.431188,2.761387,2.829430,1.871244,1.935340,2.773294,1.382244,3.106909,1.372939,2.083905,2.032363,2.559627,2.082224,1.153965,2.043181,1.990186,2.897763,2.824008,2.640639,2.445881,2.279854,1.901387,2.103847,1.385267,1.701617,2.103606,1.681654,1.794068,1.639887,1.893950,2.480308,1.383090,1.497896,1.554698,1.613818,2.090719,2.427289,2.239263,2.023371,2.345866,1.168514,2.286876,1.616495,1.771771,2.137739,0.995710,1.841871,1.209425,1.654165,1.572537,1.385725"
792564673,"300138,601709,602930,301270,601643,301084,002654,688379,002902,604436,300822,001831,601324,688315,300260,604992,604699,001741,003600,600616,002742,604335,300729,002068,602064,002560,688132,301336,688398,001311,002670,604743,604751,601428,003925,001112,000881,688641,688301,602477,603867,002337,002136,603680,600464,301074,688025,601516,600931,688268,300865,601875","2.220753,2.189961,2.180480,2.166546,2.158723,2.155714,2.146376,2.124150,2.114300,2.106754,2.100691,2.089877,2.075299,2.051945,2.046930,2.043010,2.042238,2.022792,2.017293,2.015524,2.014949,2.013711,2.007728,1.988190,1.982299,1.970429,1.949529,1.917673,1.903956,1.903297,1.901077,1.895382,1.888264,1.866443,1.865595,1.861215,1.860963,1.843789,1.835324,1.820533,1.812380,1.807321,1.719245,1.699414,1.695605,1.673430,1.624566,1.621257,1.547142,1.508319,1.474109,1.457510","2.249265,2.618766,2.420387,2.180889,1.558236,2.953452,1.234091,2.747539,2.556477,1.731652,2.098437,2.760655,2.921601,2.130718,1.950500,2.658077,1.311085,1.870311,3.008139,1.827204,1.861551,2.735579,1.709738,2.568348,1.263377,2.530969,1.815355,1.802394,1.699463,1.448193,1.641534,1.913719,2.209620,1.755484,1.141196,2.182736,1.915478,1.947190,1.225731,1.279439,1.693674,2.446495,1.395888,1.293432,1.038009,1.295206,1.264510,1.631766,1.256374,1.549716,1.617945,2.082410"
265533468,"601127,000462,301415,603905,002534,688241,002570,300077,688864,001892,600349,300168,603513,601996,003111,300290,001498,688814,602516,003226,301292,301016,300130,600323,602215,300360,003538,600944","4.162980,4.070695,4.027043,3.995587,3.945419,3.926982,3.882800,3.850915,3.823304,3.816823,3.763602,3.724563,3.665684,3.647135,3.596403,3.588904,3.580438,3.580167,3.555762,3.518323,3.497210,3.467775,3.271173,3.164638,2.874618,2.822552,2.764234,2.414272","5.208023,2.204713,3.275242,4.030664,3.711613,5.337846,5.473628,4.103173,4.463146,4.510156,4.186731,4.015142,5.195365,2.837754,2.710687,2.987824,2.646893,4.326785,3.189606,2.434664,1.873154,3.934336,4.067476,2.974276,3.015333,2.233419,1.926330,3.126022"
853771365,"300921,602128,002739,603801,600764,602815,600128,300118,688564,601224,300220,300217,688345,300742,002992,602061,688795,300192,688352,604449,688476,603001,300945,601764,688150,300934,002937,003826,603293,688010,688970,002288,003917,602541,301167,603717,600396,688867,002639,002934,600394,002231,300134,001287,000492,604489,601054,601327,604021,601908,602295,300689,002943,002759,688168,001545,604719,688442,000890,688884,603595,301112,300509,688158,603950,600114,688371,602830,688494","1.716600,1.714764,1.683224,1.680863,1.666449,1.654181,1.642390,1.637964,1.628315,1.628151,1.614291,1.609495,1.606638,1.601210,1.589871,1.581565,1.580432,1.579004,1.569758,1.568731,1.552801,1.548259,1.546848,1.543793,1.538888,1.534037,1.530413,1.526803,1.525223,1.516491,1.516114,1.506473,1.496503,1.481750,1.471278,1.470432,1.469951,1.465761,1.455276,1.453088,1.452024,1.450902,1.450227,1.449669,1.438480,1.431264,1.425748,1.422575,1.399210,1.394917,1.394185,1.375731,1.374115,1.349224,1.333848,1.320819,1.299538,1.294763,1.284790,1.253487,1.237414,1.184425,1.171346,1.171077,1.152574,1.049686,1.043648,0.893142,0.797097","1.969958,1.847403,1.890174,1.736358,1.136596,1.751369,1.786334,2.057106,1.048191,1.282350,1.249761,2.187442,1.745590,1.326212,1.146366,1.367130,2.126085,1.764861,1.458466,1.631179,1.548342,2.043195,1.983155,1.925796,1.991216,1.233687,0.814506,1.961075,1.171485,1.147049,1.567872,1.381687,1.119858,1.357347,1.629985,1.099541,1.780860,1.282278,1.218690,1.332706,1.211983,1.068026,1.905288,1.920931,1.705614,1.518491,1.824921,1.049956,0.827046,1.035480,0.965070,1.559827,1.682354,1.886229,1.322156,1.594646,1.788373,0.737590,1.758316,1.289274,1.476779,0.745365,1.512575,1.164237,0.961354,0.868285,0.796224,0.689208,1.035143"
745582408,"603474,301018,688721,688640,003405,001506,604553,604473,688864,002013,602635,002736,603905,002019,604736,600639,600843,600338,600846,604750,002814,604739,604587,301305,600205,301055,300137,003648,300626,604830,604710,601996,600453,688175,600931","3.194631,3.180876,3.172853,3.166198,3.162186,3.161418,3.148900,3.138861,3.118785,3.116293,3.114390,3.087120,3.014156,3.005641,2.997401,2.911637,2.908661,2.887514,2.886231,2.870766,2.858662,2.823548,2.815767,2.792601,2.747353,2.734034,2.724415,2.717835,2.687623,2.679516,2.648552,2.530784,2.419389,2.376791,1.198611","2.743266,4.519336,3.994546,2.231210,2.921177,3.020926,2.201307,4.115896,1.853731,3.424004,3.996112,1.725143,2.872412,2.859396,3.015157,1.785898,3.511655,3.700688,1.650825,2.456113,1.922938,3.549945,3.366284,2.113854,3.667843,3.666183,3.814673,2.083172,2.586893,2.082644,3.435433,2.871058,2.835025,2.060781,1.344475"
618794998,"003516,688093,000632,603558,601739,688909,300789,603862,603413,301471,688791,300471,688507,001060,603214,300877,688633,300460,300486,602293","6.174239,6.007186,5.756904,5.720896,5.707267,5.688618,5.674840,5.422030,5.367207,5.233806,5.232447,5.085347,4.966405,4.877962,4.798688,4.203085,3.973198,3.545071,3.442795,3.122007","7.815680,6.227573,3.097718,7.266729,7.593912,7.172792,3.955431,4.226295,6.293845,4.826118,4.420266,5.588244,6.478530,5.364359,4.837105,3.384538,2.313096,4.605848,1.967908,2.564012"
613647609,"604293,602039,301027,603955,002816,688896,003079,300103,003096,600866,001239,000841,300122,002909,604064,300687,301008,602299,002922,602511,001031,601859,000853,600642,300737,000793,003839,301456","4.108844,4.090918,4.081556,4.025274,4.001405,3.926569,3.919255,3.910149,3.854510,3.835915,3.830151,3.691781,3.671824,3.606587,3.576922,3.559862,3.519845,3.496587,3.435601,3.377401,3.320512,3.312604,3.276212,3.229243,3.159296,2.859034,2.783094,2.539047","3.169191,3.402875,3.348951,2.434658,3.358391,3.630132,4.942739,2.180454,3.604732,4.741775,4.805573,3.966046,4.105399,2.052969,3.463964,4.004663,4.616828,4.102208,4.137693,3.242614,3.595132,4.110247,2.676201,3.992288,3.114376,3.586783,3.885211,1.727905"
704679407,"300385,688501,301167,001811,601764,603001,604449,300921,600396,601224,603681,601575,603221,003826,000701,688588,001215,003917,601297,603086,300192,301393,300220,300722,002739,600992,600764,602541,300217,602457,601327,300039,300118,002639,300742,003237,600128,604008,600686,601025,600394,688476,300249,600380,602294,602146,604296,604164,688690,002295,688953,001458,603306,301233,601528,688309,600581,600299,603591,688355,300031","1.882100,1.869159,1.867336,1.828284,1.817682,1.798928,1.779780,1.771711,1.754762,1.754493,1.751813,1.749403,1.747171,1.741692,1.740912,1.726491,1.720151,1.706925,1.701602,1.701495,1.699756,1.698065,1.693797,1.692624,1.680340,1.676166,1.674867,1.673830,1.663911,1.662938,1.661205,1.652102,1.644842,1.639431,1.637157,1.632555,1.631289,1.630188,1.626595,1.624142,1.622286,1.608461,1.601467,1.597150,1.592486,1.585285,1.577278,1.575824,1.571181,1.546757,1.521068,1.507846,1.505933,1.475935,1.472734,1.465820,1.461778,1.460166,1.367636,1.140435,1.134784","1.759849,2.587302,1.137540,1.336599,1.688674,1.331630,2.232127,1.000659,1.033722,1.946918,2.432947,0.978912,2.185079,2.446265,2.339778,2.330943,0.977392,1.909959,2.215771,2.195620,2.367665,1.129281,2.053873,2.126723,2.348520,1.561977,1.883991,1.334749,1.675919,1.984036,1.443878,1.193222,1.584100,1.625074,1.788267,1.498834,1.623107,1.454843,1.180314,1.001524,1.932255,0.929826,2.040241,0.916777,1.816989,2.130253,0.877080,1.877508,1.548538,1.211710,1.254183,1.973209,0.818240,1.941222,1.700350,1.114851,1.749060,1.946313,1.517911,0.622766,1.153131"
692329537,"002646,300093,601237,603537,604577,301345,688018,000702,300976,602780","11.920403,11.392463,11.358809,11.123877,11.101543,10.634402,9.814398,9.621186,6.795628,6.237290","14.838107,8.075657,7.301416,9.554256,14.478480,12.847620,12.119655,4.968015,8.781572,7.035223"
138149263,"002174,601739,003516,601856,002245,001877,300471,603413,301486,604652,002321,301098,603558,688962,602825,300391,604629,602561,603685,300939,002707,300437,688336,003036,688720,002496,688093,001625,300797,688494,301399,688311,603506,600655,604473,601991,000901,604908,603595,001876,604228,002805,001963,300783,688259,602462,002053,601411,601906,300772,002311,600883,688637,300846,602362,000644,688340,604710,003202,003045,300739,002727,688435,300706,604998,003243,688726,003560,300553,688567,603261,002251,002507","1.645591,1.644509,1.643421,1.633531,1.624226,1.621405,1.618265,1.614061,1.601209,1.593179,1.590896,1.590655,1.583184,1.552427,1.551634,1.532119,1.530463,1.522412,1.520376,1.519929,1.514414,1.494119,1.478422,1.473197,1.466723,1.465086,1.464171,1.462561,1.461054,1.459892,1.457053,1.454563,1.446740,1.435682,1.435344,1.413864,1.396822,1.386045,1.383630,1.376408,1.356231,1.350743,1.348253,1.330325,1.328059,1.321272,1.302541,1.263208,1.262796,1.257917,1.251679,1.248167,1.244254,1.199781,1.197082,1.196421,1.193716,1.184172,1.182617,1.175381,1.168610,1.157325,1.151632,1.150066,1.136703,1.122566,1.105265,1.080920,1.073097,1.024462,1.018531,1.003167,0.953762","2.269395,2.303128,1.427465,2.296899,1.729281,1.154542,1.732858,1.972319,1.230666,1.431680,1.605096,1.785813,1.210478,1.688972,1.383230,0.966987,2.120227,1.030082,1.348882,1.456001,0.879391,1.753105,1.025961,1.250702,1.303318,1.593752,1.487838,1.622575,1.596121,1.018554,1.482175,1.095423,1.481421,1.643663,1.138934,1.757743,1.875688,1.760102,0.959074,1.272735,1.668122,1.534442,1.286935,1.098460,1.435592,0.893433,1.241283,1.553622,0.963230,1.700092,1.606546,1.357560,1.690077,0.745844,0.706803,1.322331,1.125766,0.933036,1.574111,1.460403,1.436860,1.396632,1.069887,1.473325,0.908058,0.671446,1.311951,0.949565,1.051103,1.000986,1.116779,0.814700,0.758744"
26705104,"603409,601055,602506,301046,604500,301025,002753,602780,002314,688686,688035,688605,604694,002418,600255,603103,688185,002387,688957,002484,003826","5.711654,5.671650,5.546612,5.528467,5.521102,5.512651,5.495639,5.335227,5.322818,5.299583,4.953074,4.918610,4.839679,4.697860,4.142050,4.115705,3.931450,3.919333,3.832870,3.284398,2.419566","3.371992,4.641801,4.642129,5.299191,5.837873,6.943153,4.783881,5.768148,5.544507,6.277742,6.319522,3.443909,6.424745,6.010195,5.392103,4.639220,2.105865,3.070788,2.030472,4.339234,3.113529"
636003280,"002421,003649,601988,001039,601488,602854,601855,602576,002962,001540,002857,602140,601270,000406,000632,301315,604908,602553,003449,001016,688085,602660,300797,002969,003887,300466,603413,600810,603561,002108,603704,688637,003584,600642,300242,688156,604122,601815,002707,601724,300531,602198,688631,300030,301038,001267,688494,001708,300015,688362,301434,601586,300020,688492,003384,688931,688868,603466,002593,000360,688054,002764,688090,001331,300984,604998","1.917019,1.879596,1.877550,1.763505,1.758907,1.753618,1.747430,1.729900,1.729366,1.727788,1.716152,1.674823,1.670742,1.669017,1.656306,1.655495,1.650088,1.647526,1.633914,1.616359,1.602561,1.599247,1.592399,1.581304,1.580179,1.578158,1.575375,1.569976,1.561162,1.560006,1.552175,1.541184,1.536301,1.519768,1.518619,1.504947,1.493827,1.489446,1.486806,1.474816,1.447779,1.442874,1.437849,1.434540,1.419110,1.412027,1.409216,1.391867,1.390375,1.390050,1.384169,1.374225,1.372702,1.358474,1.346501,1.338671,1.316058,1.304559,1.252626,1.228968,1.225558,1.213334,1.193468,1.186836,1.168550,1.166254","1.842691,2.375794,1.877746,2.131509,1.913096,2.216246,1.408390,1.109518,1.377736,1.641297,1.531850,1.269118,1.738278,1.481661,2.369432,1.406022,1.820372,1.764456,1.066258,1.225147,2.154814,2.069671,1.198520,1.659185,1.307108,2.372833,1.144026,1.180150,1.607309,1.584133,1.765108,1.877953,1.706869,2.065612,1.565295,1.322125,2.231908,1.343290,0.905991,0.969738,1.853608,1.403537,1.151138,1.948002,1.261431,0.996690,1.875375,0.792205,1.815362,1.441340,0.992222,0.790957,0.863347,1.520357,1.141609,1.015729,1.797420,0.801144,1.396428,1.642022,0.987758,1.810149,1.128977,1.664945,1.464306,0.845689"
610549963,"603814,002717,002570,300895,001937,003519,688843,601127,602366,300671,001008,003111,688864,001894,000423,301415,601106,604722,001967,688109,002534,688721,300900,301050,604597,688818,300077,001686,688241,001860,300553,604345,301018,301488,300565,300680,003226,001506,603774,003243,601605,002013,003588,603905,600338,603513,600066,688272,001563,300366,301457,604927,300338,688338,300130,001330,604830,600349,688640,003332,604225,002076,604461,003643,600774,688860,003669,603995,604750,003610,600894,604220,301090,688220,600318,600876,688857,688149,300405","1.436759,1.422939,1.421302,1.418155,1.416049,1.414663,1.407277,1.401261,1.394090,1.385171,1.379935,1.376970,1.368455,1.367009,1.364712,1.354821,1.354653,1.351297,1.348927,1.348824,1.347795,1.347497,1.342420,1.342395,1.338273,1.336381,1.335607,1.333557,1.333476,1.332951,1.325523,1.322511,1.322189,1.312535,1.308559,1.307134,1.300275,1.296352,1.296220,1.293067,1.291342,1.290201,1.279107,1.278837,1.271941,1.267366,1.259375,1.257672,1.257189,1.256792,1.254998,1.250464,1.247522,1.224839,1.203476,1.201589,1.196501,1.192811,1.191359,1.184073,1.177185,1.174374,1.171968,1.162401,1.156018,1.153560,1.153536,1.134648,1.126948,1.125918,1.119106,1.118477,1.108780,1.102998,1.037310,1.027702,1.006500,1.004243,0.872890","1.280639,1.760142,1.314204,1.866771,1.339269,1.819208,1.023966,1.828054,1.565062,0.931005,0.857677,1.735253,0.847766,0.787547,1.830370,1.789810,1.312201,1.280234,1.214301,1.570071,1.433981,0.797340,1.324781,1.695985,0.894485,1.581137,1.548116,1.727747,1.807281,1.265227,1.578904,1.482981,1.390823,0.739583,1.705110,1.133618,1.605344,0.857429,1.362860,1.038651,0.916107,1.413060,1.533906,1.404704,1.210258,1.014199,0.699541,1.662913,1.156717,0.936233,1.054007,0.929374,1.204590,1.695606,1.556477,1.226971,1.105579,0.956455,1.205739,1.610709,1.111726,1.400893,0.918572,1.282291,0.823824,1.041758,1.066079,1.051635,0.598988,0.865408,0.932246,1.511759,1.147618,0.771527,1.365121,0.919087,1.257544,1.386929,1.128916"
782034707,"301070,688499,688966,601427,600661,300653,688502,688771,603176,000284,002002,603076,301294,300076,002371,002708,301058,603394,601524,301400,601414,601364,002047,000649,688809,001988,002314,600759,301080,300986,000302,300724,688605,001717,688737,604194,601170,301000,688351,001173,000678,600185,603776,301482,603672,688350,601730,000960,601501,600867,000841,688185,688617,603642,600265","2.189269,2.155923,2.119222,2.114775,2.083763,2.074347,2.072496,2.044972,1.970225,1.967980,1.960715,1.953594,1.947214,1.943195,1.942213,1.941275,1.924910,1.924786,1.922886,1.912125,1.907785,1.884699,1.873419,1.862581,1.857993,1.855768,1.853218,1.852973,1.845164,1.844259,1.841720,1.836919,1.835844,1.825846,1.822964,1.821072,1.820825,1.816822,1.791365,1.790374,1.769862,1.762974,1.742499,1.733568,1.702884,1.672920,1.592756,1.489117,1.413354,1.405736,1.404934,1.378631,1.353512,1.287623,1.282135","2.262804,2.472209,2.008790,1.262528,2.250862,2.834447,1.634151,1.284210,2.573817,1.180317,1.447895,2.622057,1.842915,1.846677,1.707801,1.764356,1.308780,1.326536,2.791137,1.711504,1.210472,2.555554,2.288376,1.422629,2.093708,1.104330,1.268037,2.147075,2.420347,1.723978,2.602183,1.647962,2.101473,1.902062,2.262653,1.056915,1.444080,2.173940,1.239272,2.646413,1.871794,2.266889,1.491274,2.280902,2.456102,1.000673,1.380433,2.201573,1.620729,1.949558,1.420952,1.159221,1.206920,1.193212,1.054516"
738206237,"603506,300939,688378,688852,002175,002406,688791,604629,001877,603093,002245,688615,688516,300209,603685,300780,688340,003516,002762,001784,603238,688692,603558,600640,300437,600843,688278,002747,601778,603310,002086,301346,003111,602576,301069,300876","3.334117,3.298186,3.276822,3.262355,3.246305,3.220607,3.218566,3.177053,3.167224,3.114846,3.069769,3.049525,2.937828,2.935649,2.918514,2.909454,2.902045,2.867108,2.852639,2.822810,2.678461,2.656331,2.630247,2.606103,2.466948,2.451292,2.436277,2.423028,2.400196,2.324052,2.296551,2.254999,2.223572,2.206362,2.192158,2.172004","2.114204,2.924820,3.786214,4.301866,2.354347,2.095381,2.850304,2.500297,2.015873,4.134345,3.505140,2.409870,1.794629,4.266659,1.942927,2.444683,4.011742,2.010575,2.566259,3.495762,3.589934,2.317396,1.860608,3.272662,3.039918,3.060111,3.403113,3.636277,2.664008,1.846672,1.937817,2.616937,2.080705,2.343647,1.667957,3.136342"
638480441,"001717,604500,301046,688351,601055,300986,603409,602116,602780,003339,603076,600962,301294,301256,688133,301400,300233,000853,002418,002469,688206,688771,002919","5.005231,4.877070,4.784961,4.762440,4.736494,4.716630,4.680724,4.674365,4.655790,4.527607,4.392403,4.382410,4.351625,4.298645,4.170418,4.150191,4.080582,4.079338,3.838716,3.817306,3.734686,3.653978,3.628392","4.381848,6.026563,6.309393,3.704873,3.084298,5.620154,5.140702,3.496955,6.623291,3.152440,5.412811,5.432039,3.393300,4.882399,3.421135,5.222766,2.763362,2.592148,3.511516,5.422071,3.929323,2.978824,3.497787"
69679451,"001895,300715,000492,000583,688168,600991,301462,604021,001617,002948,601224,600380,000890,002943,604008,688588,688010,602064,688867,603680,688132,001676,603035,602998,002222,601458,002068,002639,002972,001062,002759,300934,602477,688349,604684,604213,688887,603293,688416,602930,000856,000885,600448,688911,000114,688363,602817,601972","2.518395,2.495784,2.457731,2.414863,2.373433,2.343261,2.334921,2.271509,2.266069,2.256733,2.251411,2.215299,2.207279,2.205217,2.204979,2.188117,2.181715,2.150661,2.150445,2.138018,2.132934,2.129586,2.123220,2.121661,2.116308,2.111760,2.104097,2.097301,2.070202,2.062537,2.032535,2.024963,2.016033,2.006992,1.989125,1.970197,1.968067,1.941691,1.932880,1.904318,1.897454,1.882371,1.829282,1.828725,1.795898,1.623344,1.362671,1.298008","2.943686,2.767825,1.549017,1.924487,3.236878,3.148549,1.921095,3.336990,1.834445,2.213537,2.488072,2.223508,2.544522,1.316651,3.003897,2.962071,1.508292,2.810993,3.065255,1.317747,2.033434,1.667119,2.722687,1.992909,2.326122,1.895305,2.466170,1.370286,1.393484,1.428546,2.131401,1.312056,1.271369,1.927032,3.032478,1.193731,2.085879,2.390849,1.563301,2.302055,2.173512,1.660054,1.511698,2.003396,2.153768,1.036856,1.446394,1.390591"
804200261,"604877,000211,604186,300495,300815,002199,002055,300771,602427,603733,001030,601318,600135,604897,604141,300811,601092,688617,002277,301272,301419,601693,000823,600931,604524,300346,300008,603642,002893,003474,003862,002387,300337,600052,002201,001579,002676,000545,601875,600466,001079,602981,603878,600333,688557,688729,602577,604335,001310,003468,001972,604907,002766,300102,002701,600010,688997,604964,688588,600841,003174","1.973377,1.935669,1.931107,1.907272,1.886897,1.885463,1.882684,1.882022,1.869320,1.860122,1.855327,1.850448,1.846426,1.841614,1.827902,1.822872,1.821578,1.816247,1.814772,1.810818,1.803732,1.796309,1.789361,1.784952,1.778753,1.776266,1.773582,1.763159,1.750465,1.750389,1.715156,1.687446,1.676177,1.675945,1.600352,1.595943,1.570742,1.564299,1.547430,1.545822,1.543319,1.543021,1.539525,1.485959,1.478043,1.466186,1.455229,1.454794,1.422728,1.389435,1.373042,1.364774,1.364040,1.359114,1.341142,1.292917,1.264617,1.213118,1.195786,1.103113,1.081879","1.279283,2.191148,1.405985,1.897159,2.629117,1.960929,2.204072,1.135172,1.407189,1.673128,1.998494,2.211146,1.363721,1.653024,2.639218,1.642870,1.117979,2.295834,1.331146,1.598653,1.262951,1.090294,1.910553,2.158840,1.128470,1.714920,1.803549,1.339267,1.012565,2.103898,2.593217,1.906539,2.058644,2.322349,0.915253,2.375171,0.954837,1.620996,2.306775,1.856108,1.970281,1.728488,1.012160,0.857656,1.145214,1.993540,1.231731,1.327808,1.574321,1.355342,1.824573,0.990724,1.503624,1.946492,1.334528,1.242843,1.634044,1.341391,1.288205,1.618073,1.008498"
397309653,"300096,001460,300543,602356,000896,688442,604608,603715,003737,604560,688851,604086,604549,002473,688948,002830,300022,001933,002295,300177,688494,300030,300021,601719,002174,603607,301315,002092,002367,301377","4.050916,4.026949,4.002832,3.963987,3.823188,3.820701,3.792316,3.710874,3.692127,3.683681,3.641337,3.637960,3.602160,3.501616,3.447218,3.427051,3.405122,3.377482,3.346497,3.343123,3.251337,3.028105,2.903792,2.888784,2.797306,2.703695,2.697013,2.345115,2.122170,1.965546","2.400910,4.560855,2.839244,5.239468,5.281637,4.852523,4.222930,2.341810,5.082432,2.314900,3.681135,3.400068,5.112286,3.270917,4.291544,4.193320,4.647194,3.048597,2.349727,3.236904,1.747266,2.958210,2.321215,2.586449,3.960636,2.865365,2.360134,1.633588,1.479316,1.719420"
112807244,"688601,601531,688442,300439,003907,600264,688894,602864,301193,300177,002378,688282,300543,603654,601468,603959,300469,688667,604122,601266,300011,600944,300824,002547,603623,001004,600128,604666,003355","4.735415,4.318705,4.115262,4.038673,3.928608,3.835786,3.764516,3.711829,3.688840,3.654747,3.615767,3.615635,3.566234,3.545546,3.509448,3.401532,3.367152,3.337534,3.158869,3.152085,3.056532,3.040137,3.039169,2.887182,2.873507,2.856877,2.817800,2.684608,2.682005","6.539931,2.642617,4.112356,4.404917,2.973099,5.035993,4.035232,3.940028,3.427746,4.144062,4.824193,4.199500,4.085347,4.613221,1.993165,2.526603,3.213729,2.145417,2.553985,1.808713,4.236630,3.660388,3.789466,3.037831,2.413155,3.613376,1.880071,2.030074,2.119156"
721483437,"300020,001293,601963,602198,002421,002131,603862,688516,688615,688532,001625,301434,600867,600640,300721,604266,301486,688644,601718,000735,603214,688398,300500,001145,003925,600810,688742,688492,300735,003643,002419,301475","4.345708,3.948607,3.869082,3.742743,3.684930,3.682571,3.647936,3.554302,3.438044,3.427313,3.412464,3.337177,3.303484,3.275604,3.214315,3.180846,3.108935,3.001917,2.950090,2.937543,2.879876,2.775732,2.766095,2.704166,2.692465,2.691652,2.649208,2.621821,2.522545,2.505925,2.107462,2.019440","5.540253,3.179827,5.746374,3.982227,2.390526,4.458128,4.225170,2.064618,3.510290,3.986107,2.357828,4.159384,3.584071,3.919928,2.798369,3.700533,2.149047,3.234189,2.042756,1.922571,2.419111,2.790576,1.991196,2.063576,2.635875,2.974397,3.439967,3.162083,2.489374,2.897171,2.771675,1.412804"
623611763,"688379,300138,300729,001831,603755,300102,688315,301084,600451,602981,300949,604992,003600,601822,000881,604743,003233,688268,600307,300557","5.557729,5.542489,5.523570,5.367645,5.273202,5.224917,5.196762,5.187469,5.138206,5.110755,5.017112,4.987098,4.893307,4.857639,4.776198,4.719827,4.580967,4.425098,4.388820,4.231190","4.561794,5.648717,3.575481,8.553904,3.599947,3.347231,7.255177,3.569108,5.618693,5.088745,7.376779,7.796328,4.654589,7.514652,3.752192,3.348199,3.449262,4.125149,3.452644,3.711409"
531871855,"002534,300680,301174,300900,300168,300077,600846,688757,001563,604108,002602,000753,600277,688154,602765,603709,688314,300867","6.397914,6.376312,6.183131,6.001591,5.994181,5.944259,5.826235,5.709365,5.604949,5.579105,5.532537,5.380352,5.369799,5.362031,5.088342,4.872023,4.423331,4.354545","8.979485,5.339041,4.872138,6.016526,8.014454,6.394508,3.360872,4.954893,5.306206,4.716673,6.606242,6.213511,8.192240,4.602303,3.798830,6.399716,3.236705,2.995655"
30217669,"688791,600011,688852,002175,000241,300113,001691,300469,003787,601778,002311,688961,603930,002914,002505,604203,300974,002019,600116,300030,600066,300338,300142,300204,300131","5.158393,4.864744,4.853532,4.818500,4.761960,4.686419,4.648562,4.445874,4.211820,4.163698,4.108629,3.955670,3.954296,3.871288,3.785690,3.760302,3.748393,3.730277,3.629191,3.597564,3.453610,3.337271,3.045148,2.915388,2.493779","4.631675,6.377488,6.152169,4.168199,5.121985,5.694647,4.703765,3.304978,3.196426,3.064210,4.233367,2.363678,2.966777,5.588485,4.525616,2.811616,3.639523,3.569685,3.423809,3.428892,3.416610,4.171608,2.823902,3.184670,3.436221"
197277551,"003771,003744,600564,300480,688758,003674,001847,300225,000321,002635,601998,604998,688951,300368,003560,301442,002202,000206,300510,602290,600611,003547,000483,603201,001526,000716,000369,300876,003317,603612,002307,601237,604390","3.505960,3.421766,3.405929,3.377826,3.312911,3.269560,3.258894,3.258498,3.254657,3.234553,3.222916,3.204669,3.204316,3.198741,3.164902,3.131464,3.112785,3.104322,3.099956,3.067428,3.034382,3.033489,3.017644,2.943030,2.913669,2.908498,2.907606,2.834561,2.799110,2.651695,2.425907,1.925668,1.792687","2.498754,3.910355,2.855003,3.212750,4.462777,4.205889,2.207100,3.596002,2.447200,2.026974,2.946988,4.561138,4.175774,4.607739,2.292094,1.952168,1.994167,4.430254,2.620031,2.621516,3.390125,3.726134,3.925871,4.083289,2.848302,1.590344,2.377895,2.028611,2.632228,2.850729,3.208604,1.797717,1.915480"
654110329,"604293,002483,301191,604257,600997,603955,602302,688663,604315,688255,002290,688040,688782,001282,603336,002418,600372,602854,600753,601355","5.776524,5.754996,5.653681,5.554868,5.551400,5.525034,5.381306,5.369075,5.311250,5.242330,5.116255,5.113822,5.105902,5.088635,4.779437,4.777273,4.494331,4.036597,3.481802,2.885484","8.531130,3.371250,7.511814,4.290009,7.810481,7.552965,6.847440,3.682285,5.239086,6.561369,5.392514,3.666287,5.208345,3.850399,3.720293,3.348338,4.614729,4.558199,2.538709,1.704358"
