InvestorID,Portfolio,Proportion1,Proportion2
80370943,"604406,000887,300466,603310,602126,688917,602652,601716,300782,301126,603332,000406,602859,002496,301065,604908,603650,602835,300549,604739,002207","5.780317,5.290117,5.193402,5.152975,5.045027,5.009042,5.007495,4.941534,4.930928,4.859908,4.852933,4.848769,4.784157,4.780416,4.729454,4.616081,4.447176,4.414763,4.310875,4.043633,2.960997","4.534429,5.155329,5.408694,5.496870,7.253251,4.051856,3.025974,4.002105,5.644787,3.486533,5.416992,6.851817,5.825674,4.081103,6.627612,4.100038,3.223962,3.244357,4.816138,3.485974,4.266505"
951262262,"603884,002012,688731,002019,000753,301292,001506,300553,601411,604395,300104,300671,001937,603980,688721,600843,300176,601342,688720,301459,000776,604779,603702,604473,301488,688860,300416,301279,001860,003332,002990,604225,602635,002747,600774,688773,000203,688089,001563,600453,002086,601940,301006,001894,002632,604553,688640,300130,001108,601827,603905,688945,003526,604228,603197,603478,602834,300644,688713,604587,300895,603513,301024,300867,300077,001656,688103,002484,601871,603814,688942,001391,604345,600378,688435,600835,688157,601206,601668,604108,001784,604739,000885,300878,002534,601906,602233,000905,688846,601540,688437,003925,688241,600277,601127,603709,688739,301074,688054,604743,002310,300168,603315,600846,601528,604461,601733,688175,603995,604806,688109,001890,604710,601996,300756,600992,002277,688371,600345,001458,688757,300309,002439,603681,300870,000350,300865,001916,604688,001557,602421,002207,688588,602981,002602,000455,604594,002387,300980,000462,301009,604449,001282,601744,003917,688010,602332,688633,300739,002231,601093,600250,688816,001622,688576,002092","0.906377,0.863380,0.826931,0.817338,0.812259,0.810004,0.807686,0.803776,0.802700,0.801524,0.786488,0.785584,0.783232,0.782876,0.776119,0.775958,0.773650,0.771916,0.771546,0.769058,0.768845,0.767992,0.767961,0.766380,0.760095,0.755301,0.753350,0.753132,0.750858,0.746662,0.743071,0.741324,0.738730,0.726319,0.722309,0.721718,0.720033,0.719706,0.719323,0.717474,0.716705,0.716278,0.715367,0.714207,0.713646,0.709612,0.708264,0.702600,0.699532,0.694953,0.694004,0.692700,0.687151,0.685544,0.685323,0.684049,0.681176,0.680205,0.680203,0.675696,0.674075,0.669634,0.667946,0.667514,0.666468,0.665632,0.664813,0.664525,0.663689,0.662757,0.662013,0.660823,0.659135,0.658287,0.655246,0.650808,0.650683,0.650135,0.649444,0.648972,0.648599,0.645477,0.642158,0.641525,0.640804,0.637303,0.635651,0.635160,0.633580,0.632251,0.620752,0.620557,0.617913,0.617739,0.615295,0.614676,0.613373,0.607086,0.606044,0.605990,0.605835,0.601026,0.598515,0.595517,0.595028,0.594453,0.594439,0.588829,0.585989,0.581491,0.579535,0.570994,0.567633,0.566901,0.565594,0.561787,0.560766,0.559992,0.555478,0.554670,0.551798,0.548803,0.544618,0.544031,0.541367,0.534470,0.533662,0.528478,0.526167,0.525423,0.524873,0.524808,0.523218,0.522070,0.520259,0.517776,0.504104,0.502795,0.499417,0.496451,0.495779,0.495438,0.479163,0.475131,0.472592,0.472249,0.470396,0.470304,0.461172,0.452957,0.452080,0.447386,0.429838,0.425981,0.423490,0.406252","1.273652,0.902551,1.117805,0.723284,0.895906,0.670293,0.746126,0.765883,0.775932,0.548380,0.561665,1.114520,0.742998,0.947790,0.847530,0.472348,1.101444,0.531217,0.797665,1.012438,0.977967,0.710952,0.859935,0.422547,0.685753,0.450268,0.945401,0.565096,1.076436,0.467802,0.498578,0.601413,0.822592,0.739863,1.035248,0.906973,0.602535,0.757294,0.772010,0.581523,0.740618,0.919638,0.497262,0.524937,0.888261,0.694192,0.709401,0.570965,0.642543,0.836194,0.385035,0.537976,0.574297,0.548550,0.841815,0.724445,0.749505,0.899349,0.940201,0.736155,0.873483,0.504075,0.842595,0.438118,0.651629,0.772401,0.731318,0.898546,0.774363,0.507823,0.616154,0.689022,0.786358,0.915450,0.582830,0.867786,0.519401,0.789716,0.376842,0.732729,0.531015,0.636077,0.381090,0.816382,0.480341,0.649475,0.445207,0.925461,0.454221,0.608248,0.379941,0.836883,0.521286,0.511351,0.490258,0.528543,0.664003,0.662896,0.483471,0.854010,0.509988,0.516394,0.362791,0.555092,0.751135,0.797831,0.782992,0.753071,0.504966,0.593368,0.411350,0.366295,0.443571,0.821712,0.808831,0.800089,0.765074,0.542399,0.482469,0.352619,0.641156,0.515244,0.756066,0.685743,0.745893,0.639684,0.663715,0.349178,0.466268,0.575496,0.532925,0.396917,0.392165,0.349931,0.470328,0.319980,0.415371,0.464814,0.356251,0.664544,0.353258,0.462597,0.627229,0.530891,0.374812,0.395790,0.587521,0.293373,0.290292,0.253696,0.638970,0.614042,0.445951,0.372723,0.321952,0.391444"
334055971,"688918,603396,001686,003669,300895,688314,688739,688337,603081,003011,604904,301014,604228,602765,600066,300680,602744,300137,300974,600774,600374,688846,688773,003017,301401","4.804293,4.794754,4.719314,4.674348,4.528566,4.516948,4.464810,4.437276,4.409108,4.373162,4.282977,4.246179,4.233980,4.110320,3.844716,3.839968,3.803330,3.766246,3.576195,3.498223,3.292277,3.121786,3.073529,2.837379,2.750316","4.563945,5.345732,3.431563,4.686523,5.324385,4.220652,3.709763,5.200268,4.802402,3.782927,4.888435,4.807297,4.500249,5.202388,4.640714,4.241075,3.072958,3.351204,4.642729,3.785538,1.667061,3.404871,2.442341,1.578158,2.706822"
213633471,"301422,300134,603612,603931,688376,600260,000510,688703,604489,001168,001242,300612,002730,300217,602815,300146,001415,688920,688442,001287,600456,600264,300922,301122,604164,002647,688564,604017,300289,000728,002181,002937,601531,688867,001617,601224,688363,301002,604021,688460,000739,602332,300213,300039,600748,002555,002635,600889,688951,688941,688253,688537,301475,600778,603305,688629,604838,003349,301312,300706,603845,601266,001953,604150","2.083878,1.926781,1.903502,1.853543,1.848283,1.845758,1.844481,1.830446,1.828139,1.826588,1.821640,1.798058,1.777672,1.752684,1.727080,1.725934,1.720872,1.720430,1.712116,1.687961,1.677256,1.670443,1.658079,1.655224,1.652601,1.639348,1.636185,1.617270,1.610954,1.592964,1.592818,1.585676,1.579075,1.574260,1.573133,1.548831,1.543180,1.542097,1.524546,1.521865,1.494103,1.487015,1.479465,1.454822,1.438683,1.423399,1.422165,1.412390,1.392572,1.362807,1.351770,1.339215,1.337232,1.306291,1.286486,1.248854,1.238840,1.233888,1.224449,1.216266,1.214133,1.180393,1.163175,1.059938","1.385541,2.140324,2.458438,1.651949,2.236906,2.092271,1.244651,2.546910,1.082444,1.040718,2.681917,2.036536,2.563945,1.313668,2.357222,1.409261,1.092248,1.115085,2.005303,1.998002,1.924730,1.344335,2.440047,2.173805,1.564335,1.091553,1.059504,1.383503,1.806064,2.007963,1.850106,1.199181,1.099155,1.044506,1.519466,1.670752,1.748984,1.866612,2.257160,1.777422,1.712611,1.332385,1.280727,1.157330,1.964065,1.112857,0.977591,1.450337,1.852467,1.803826,2.014654,1.128828,0.789016,1.140785,0.783979,0.806634,1.568693,1.522671,0.818506,0.843219,1.478627,1.217323,0.666305,1.294044"
392572573,"688258,300634,301035,301300,604567,601485,300667,001346,602138,300228,300107,602036,688043,300676,602175,603642,301326,602687,003819,300842,602741,003579,688608,000444,688123,300174,000239,301340,602623,301384,600451,001831,301028,604202,602068","3.831119,3.435564,3.434864,3.422995,3.390279,3.382929,3.355190,3.298072,3.286329,3.241207,3.233658,3.135387,3.133628,3.107081,2.997433,2.874503,2.854377,2.844876,2.803695,2.802362,2.753939,2.657191,2.622027,2.607088,2.605900,2.573295,2.548488,2.515298,2.483240,2.455211,2.381500,2.229923,2.119624,2.081225,1.500500","5.438101,2.459044,2.599168,3.594626,3.425658,2.745924,3.257218,4.317923,2.587819,3.532413,2.126910,2.788418,2.368609,3.130489,3.767641,3.199598,1.676347,2.297375,1.935380,4.126154,2.841849,2.803944,1.779479,2.226966,2.562895,3.621001,1.962297,1.664598,3.648833,3.150260,3.256202,3.232188,1.328675,2.897599,1.648399"
734600513,"601988,601847,600339,600684,688284,301206,602660,688106,604963,688787,603516,601855,601135,000487,688989,000643,002426,688533,602904,300466,688816,688114,601461,602462,001145,688823,603561,600250,300659,002015,603106,602859,002983,002693,602917,604930,300558,301126,003732,602691,001540,002659,300735,688637,301057,601815,600182,602133,002838,300595,600553,604522,001267,688233,300001,600892,688974,604300,300531,600563,300513,601488,002083,688403,600831,602140,301038,300549,000988,603286,002255,602833,000960,301365,601545,601155,600745,301282,000130,603885,604772,602799,300739,002454,003741,600267,300274,300723,688019,688742,002825,001410,604288,602576,301498,688530,602068,300831,001625,301219,300344,688576,602825,300479,301159,604908,600784,300696,602671,002108,688136,301461,301094,300769,602561,603704,300797,603388,002775,001060,600940,300783,003630,688007,300518,600717,301475,301283,688448,001122,000208,688502,300814","0.923708,0.899677,0.899594,0.893695,0.885546,0.865301,0.860190,0.857492,0.853525,0.849443,0.848702,0.847869,0.847065,0.846353,0.844139,0.837519,0.836357,0.836081,0.831596,0.831395,0.828815,0.828247,0.827738,0.821135,0.819494,0.817499,0.817364,0.816184,0.815974,0.815279,0.812617,0.808988,0.807031,0.804788,0.804760,0.803414,0.803348,0.802816,0.801179,0.797765,0.797441,0.797263,0.796440,0.795178,0.794717,0.793540,0.793077,0.793074,0.793022,0.791246,0.789587,0.789291,0.787712,0.787324,0.786967,0.783684,0.783645,0.781635,0.779868,0.779013,0.777719,0.777113,0.775400,0.774917,0.774912,0.771298,0.770750,0.770071,0.769437,0.767965,0.767188,0.766284,0.765007,0.764285,0.760539,0.759547,0.756201,0.756159,0.749956,0.747013,0.745830,0.743019,0.742167,0.741785,0.738900,0.737184,0.735566,0.733133,0.731136,0.731002,0.730936,0.729633,0.726428,0.725793,0.725362,0.724058,0.723311,0.717533,0.717420,0.716864,0.715221,0.714437,0.713748,0.712368,0.709196,0.705828,0.704418,0.702829,0.700247,0.698036,0.696586,0.691818,0.691434,0.684226,0.682606,0.680836,0.665300,0.661080,0.645172,0.628275,0.624276,0.614040,0.601444,0.595754,0.594740,0.574639,0.541670,0.532180,0.488506,0.477641,0.467519,0.459908,0.441797","0.575201,0.709045,0.550634,1.249884,0.947215,0.859189,0.971701,0.489238,0.768750,0.930043,1.054497,1.158215,1.168842,0.701870,1.204007,0.757053,0.682881,0.792973,1.175024,0.907711,0.701959,0.873131,0.837650,0.956215,0.710232,0.643566,0.992741,1.057904,0.942735,0.662470,1.170900,0.749295,0.640009,0.842053,0.791833,0.585870,0.672549,0.710123,0.534890,0.836479,1.103261,0.562872,1.155704,0.554044,0.880880,0.791185,0.785107,0.829018,0.939389,0.785264,0.612477,0.662005,0.926203,0.466907,1.133849,1.022511,0.762723,0.785776,0.639630,0.962815,0.703094,0.872291,1.104766,0.520613,0.548919,0.570356,0.602599,0.571488,1.092752,0.488047,1.037508,0.787998,0.841562,0.501779,0.732303,0.788692,0.705257,0.848219,1.008098,0.578387,0.936700,0.413526,0.962188,1.038077,0.566548,0.692881,0.603111,1.063631,0.934532,0.581043,0.592548,0.567531,0.791720,0.734251,0.785754,0.815110,0.457798,1.037672,0.806496,0.395259,0.906270,0.454347,0.736890,0.958876,1.014250,0.641291,0.932902,0.764800,0.836454,0.408908,0.645866,0.730019,0.561254,0.771965,0.616923,0.378330,0.730112,0.446918,0.386062,0.857820,0.532908,0.679597,0.479302,0.520637,0.585647,0.522516,0.383687,0.703423,0.298925,0.469215,0.521067,0.511335,0.402188"
978764822,"001948,300639,300011,604064,001310,003062,001880,300751,002958,301064,001504,688243,002669,603342,003217,002509,603993,300228,600997,300390,301129,688647,002048,600499,000633,602507,300103,602035,001079,602511,688268,688680,002333,001993,300000,002073,604751,301315,001725,604746,603054,002387,600670,300135,003406,002819,301259,001511,601190,001514,688500,688266,602928,301051,603326,002960,300688,600399,000327,002483","2.109684,2.015397,1.980969,1.931030,1.927620,1.921502,1.911813,1.900214,1.893945,1.868393,1.819695,1.817095,1.816497,1.794117,1.790057,1.757110,1.754310,1.752295,1.751443,1.737586,1.731141,1.717286,1.713813,1.708793,1.701777,1.691352,1.689242,1.688943,1.686473,1.678916,1.671959,1.670051,1.669491,1.669200,1.668302,1.629187,1.622657,1.613116,1.597344,1.586902,1.579783,1.567584,1.565669,1.561613,1.541971,1.527683,1.525982,1.524104,1.513586,1.492366,1.467249,1.460966,1.455957,1.440286,1.425838,1.399914,1.381880,1.321603,1.302456,1.286791","2.208525,1.183506,1.354687,2.090184,2.849420,1.456736,1.636196,2.164913,1.533889,1.138786,1.500916,2.107847,2.444597,1.366407,1.180717,1.602366,2.546223,1.075621,2.253134,1.618619,2.348219,2.464453,2.083361,2.088445,1.419936,1.482986,1.416325,1.633866,1.603921,1.356525,1.866766,1.363269,2.055863,1.750842,0.980040,1.727796,1.880600,1.681237,0.999063,0.973293,1.495914,1.328739,2.221539,1.482094,1.735113,1.535127,1.859548,1.466720,1.345839,1.665755,0.979117,1.744395,1.955957,2.018305,0.879509,1.302580,1.839456,1.736915,1.907919,1.009364"
421528201,"688221,688951,300922,001523,002963,604607,300151,301475,301422,000431,003555,688792,600399,603746,002202,688100,300578,300493,300120,001847,604118,600944,002573,300129,301229,688920,002507,604109,001933,001514,688821,000148,002353,688629,301399,003088,301125,602515,002555,300580","2.923603,2.834050,2.772103,2.750350,2.743351,2.740545,2.728807,2.726622,2.716980,2.675816,2.665168,2.660582,2.660335,2.656067,2.603933,2.601935,2.598047,2.592100,2.577942,2.541135,2.534679,2.501175,2.486149,2.471812,2.454808,2.448469,2.364705,2.351450,2.303123,2.292115,2.276332,2.258996,2.255970,2.252289,2.251170,2.224676,2.223146,2.196708,2.186076,1.896680","2.641452,2.887762,2.291722,2.663728,2.942774,3.547260,1.878736,2.334579,3.687808,1.952224,2.433897,2.456397,2.950013,2.212618,3.378437,2.961476,2.198876,2.224697,3.342968,2.994553,2.907965,2.328961,1.382943,2.700679,3.182931,2.539869,1.984749,2.887163,1.346732,2.545808,1.170070,2.925685,2.824558,2.988402,1.979546,3.007812,2.501866,2.444589,1.386989,0.980704"
569608683,"000739,602128,688588,688150,604468,300778,600519,601718,002231,300192","11.152127,10.898559,10.857428,10.144414,10.054194,9.996200,9.839120,9.735118,8.810096,8.512744","12.014679,13.618235,8.414867,8.804313,7.827552,11.714530,12.176179,5.887256,10.160471,9.381919"
216503619,"301249,001408,002050,604367,300455,600650,602399,300865,300260,602806,002068,300979,601516,300980,601605,002727,603050,603315,688806,001839,003449,601170,000274,688321,601054,300366,300126,603642,688481,602951,301375,300495,002177,001831,600052,001741,300008,688759,688019,003150,601836,602237,602335,604141,300226,603209,601871,688631,604018,603001,602427,002136,300722,688133,300667,602477,003883,300239,300017,001876,001004,003925,601740,688625,604999,002073,603672,300871,603876,301057,602362,602510,002656,604964,688168,604409,000419,300003,001310,604522,601461,002862,003648","1.506044,1.483049,1.421320,1.415022,1.405761,1.400039,1.383541,1.350186,1.348919,1.345085,1.343091,1.341114,1.340530,1.336536,1.322557,1.321551,1.314014,1.312924,1.310232,1.309674,1.306386,1.301074,1.296307,1.289745,1.275955,1.267924,1.264265,1.262134,1.256934,1.255309,1.254836,1.250781,1.249226,1.248380,1.231512,1.231169,1.227879,1.222993,1.218273,1.217146,1.214743,1.214546,1.212982,1.211349,1.200419,1.194985,1.192551,1.189511,1.187866,1.187270,1.186630,1.183489,1.178459,1.177627,1.176687,1.176089,1.163256,1.160687,1.159264,1.158932,1.134323,1.132518,1.128510,1.128021,1.121935,1.110871,1.103467,1.090502,1.088844,1.070082,1.059174,1.055307,1.027530,1.013349,1.010989,1.002690,0.995259,0.988364,0.948957,0.941094,0.900840,0.896591,0.884029","2.022032,1.677062,1.205582,1.935069,1.491368,1.630593,1.663307,1.117052,0.772908,0.946547,1.733974,1.654051,1.347005,1.781336,1.166176,1.418126,1.335720,0.952106,0.966702,1.476175,0.832127,1.224799,1.934547,0.944006,0.774314,1.010209,1.742465,1.204161,1.052643,1.647708,1.400860,1.021693,1.567523,1.211365,1.389400,1.627821,1.374976,1.733563,0.709719,1.627505,1.415642,1.191691,1.007128,1.208141,1.157372,0.880819,0.875971,1.520931,0.846917,0.886356,0.758274,1.169347,1.493556,1.458653,0.674781,1.612916,1.084681,0.927066,1.232108,1.158462,0.902624,1.035027,1.154268,1.676222,0.647027,0.680169,0.652915,1.236461,1.274737,1.295413,1.120702,0.851822,1.421932,1.245948,1.269081,0.600421,0.743529,0.629500,0.688006,0.842729,0.903561,0.983361,1.259434"
612688415,"300309,604743,603050,002277,002068,602930,603878,688309,602981,602998,000633,601276,688493,001077,604877,300250,300488,601718,301112,600069,002779,301151","5.490986,5.244285,5.067097,5.065501,5.006438,4.929961,4.883432,4.791598,4.631189,4.566016,4.480059,4.460115,4.400464,4.389936,4.280181,4.252524,4.196743,4.181148,4.042288,3.982235,3.927191,3.730616","4.895629,6.300772,3.408070,4.021640,7.623154,3.071881,7.585587,3.883378,4.896880,6.052592,3.627923,5.231376,3.804489,2.583747,5.838353,3.841231,4.141972,5.572213,3.291874,4.415977,3.389957,2.521302"
647840576,"300553,300137,003526,301292,300370,604904,601827,602214,601996,301014,001656,600047,603709,601940,300644,301459,301305,000410,603963,603814,001894,604943,600183,601906,300520,000423,600318,688089,001937,002814,688279,300406,003111,600323,000403,003226,601652,300900,601871,003714,003405,300974,603075,300139,601733,001008,688007,002990,688571,002570,301090,000304","2.223122,2.179938,2.148165,2.130740,2.127082,2.112239,2.086448,2.072145,2.056298,2.052650,2.051281,2.029423,2.026853,2.016504,1.998945,1.984659,1.981501,1.980635,1.977781,1.969395,1.957553,1.948675,1.947010,1.946990,1.925495,1.924635,1.922008,1.918532,1.916628,1.910218,1.880237,1.876334,1.869902,1.869321,1.869306,1.859904,1.851733,1.846019,1.841504,1.836525,1.824035,1.798349,1.795831,1.788925,1.787190,1.784591,1.766586,1.762304,1.752513,1.724536,1.665135,1.425669","1.334207,1.675782,2.273365,2.200953,2.183946,1.900288,1.685212,2.305056,2.334006,2.117291,1.643471,2.035621,2.158316,2.609085,2.703547,1.938627,1.590943,1.763283,1.080866,1.830334,2.355867,1.700269,1.390342,2.235002,1.462075,2.584381,1.870907,1.935336,1.702195,2.066007,1.609805,1.289710,2.064133,1.891186,2.186825,2.485903,2.226133,1.931306,1.714309,2.406013,1.927415,2.109561,2.433539,2.417236,1.850431,1.228789,1.033023,1.748618,2.370388,2.013481,1.221539,1.174080"
834952604,"002323,688647,603698,688162,603413,603466,603253,688045,600376,002421,603316,688086,688587,601204,300163,604998,604905,001504,300595,300811,300904,301051","6.142529,5.715703,5.303378,5.065912,4.975665,4.868631,4.651457,4.592606,4.564832,4.530418,4.425056,4.389220,4.382113,4.300770,4.283037,4.262532,4.181635,4.085756,4.009319,3.929252,3.778295,3.561884","3.561085,4.435479,6.886268,6.471421,3.989774,5.610617,5.863338,2.873963,3.530695,2.512923,5.325830,3.437414,4.378134,5.664586,4.399993,3.671843,4.498109,5.364023,5.354008,3.420200,4.592550,4.157748"
247046567,"001079,603084,688521,601723,604213,602856,688493,604907,602725,000885,003468,601458,003883,600670,603315,604018,600916,000633,300102,602427,300135,601218,000588,300419,688806,001341,003062,301477,604699,604868,001881,002257,002566,300226,688831,301096,604172,604236,000831,003600,601621","2.778256,2.765374,2.724171,2.713035,2.703545,2.660825,2.658142,2.655353,2.637395,2.629306,2.621068,2.612306,2.585983,2.557274,2.553923,2.511366,2.481742,2.481135,2.474221,2.471566,2.460545,2.458746,2.439226,2.398525,2.390040,2.384275,2.363027,2.338901,2.336508,2.333314,2.289391,2.286073,2.273554,2.240688,2.237243,2.235251,2.226781,2.194305,2.055535,2.032775,1.749314","3.286751,1.724013,2.553136,3.451267,2.389906,2.158898,2.317242,3.721011,2.020459,3.882268,1.763901,2.266006,2.559976,2.570503,3.754327,2.472376,1.502092,1.520724,1.469090,2.637756,1.499477,1.839302,3.451341,1.432893,3.233567,3.527159,3.342154,1.462797,2.302883,3.459046,3.251712,2.510600,2.011938,1.936753,3.011162,1.621485,1.583401,2.176152,1.413284,2.494044,2.417144"
311381585,"603980,301361,600916,001390,001332,300719,600255,604202,602411,602397,603940,003862,001341,001112,300337,603878,600464,603642,688715,001751,002766,601194,001741,001729,688781,300998,688772,003125,002068,300210,001910,603733,602405,003919,600052,688259,602856,002654,300090,301336,301270,688377,002976,601706,602686,001656","3.077614,2.651103,2.520491,2.493056,2.452206,2.431799,2.404920,2.380278,2.376459,2.368668,2.357234,2.324981,2.320450,2.297764,2.288193,2.271996,2.251175,2.247038,2.245888,2.238902,2.229849,2.222691,2.203793,2.184359,2.164979,2.164813,2.154237,2.138425,2.096713,2.094800,2.089417,2.084454,2.078382,2.042057,2.008239,2.004309,2.003260,1.867810,1.837386,1.832433,1.803283,1.796349,1.783126,1.734434,1.695416,1.684770","4.654803,3.932077,2.752596,1.616334,1.904271,1.688881,2.850478,2.539698,1.690230,1.960184,1.718240,2.495005,2.829737,1.497648,1.505461,2.499532,2.297918,2.797353,2.640944,1.493801,2.253534,1.863661,1.615342,2.319456,1.608407,3.265901,1.638227,2.028911,1.759849,1.678610,1.532099,2.827145,2.213180,2.698955,1.837808,1.380024,2.807954,1.509594,1.617006,1.148496,2.162658,1.902869,2.099699,1.987771,2.335013,2.542641"
593784181,"600724,002323,003460,688637,301191,601535,601988,601276,603733,300906,600931,603955,003680,604118,600810,604150,300688,301336,300471,002462,600642","6.528045,6.313989,5.549258,5.240507,5.235614,5.123655,5.119790,4.782524,4.639740,4.616578,4.544311,4.536023,4.373333,4.366090,4.278365,4.271113,4.237199,4.175013,4.037827,4.036588,3.994438","9.158424,4.615767,3.855715,4.195388,5.547802,6.390398,3.454949,7.204605,4.034005,5.433219,2.895727,3.831146,5.855725,2.751900,3.541638,3.971759,4.779010,5.566816,2.663805,4.320091,5.932111"
429438902,"602462,003912,000406,601936,603238,001879,604425,600553,000753,603704,000705,003839,602068,602126,602362,001039,000403,604758,002762,688664,688713,688435,301266","5.108665,4.963148,4.921817,4.853315,4.843629,4.817154,4.807326,4.791049,4.682343,4.643645,4.602441,4.556445,4.554084,4.414557,4.070253,4.018458,4.007919,3.890382,3.760076,3.646319,3.591163,3.472346,2.983466","5.894285,3.770246,3.520959,6.325204,5.052960,3.661057,6.192565,3.065958,6.305035,4.607149,4.004444,5.296315,4.630694,4.584072,3.552180,3.958223,3.185763,3.099245,4.207086,4.689848,2.155992,4.579862,3.660858"
889480828,"604473,300553,301279,688720,300176,003332,688860,603884,688721,688571,604904,601940,601827,604228,688259,000776,603478,601411,001748,000203,602431,688864,604736,000617,602164,002534,688640,002602,602335,301055,300101,604891,600640,603147,001839","3.394921,3.292748,3.292534,3.270377,3.268937,3.192221,3.140952,3.107093,3.103115,3.101419,3.095736,3.076528,3.073323,3.051531,3.037349,2.999018,2.997591,2.976659,2.953192,2.919958,2.889288,2.884967,2.856550,2.826009,2.745557,2.656287,2.617875,2.529040,2.495966,2.402043,2.397380,2.218725,2.216015,2.174116,1.744982","2.713008,2.685016,3.702776,2.146693,4.105369,1.929776,3.518487,4.053867,3.015690,3.363398,2.114492,4.400515,2.599911,2.336963,3.316124,4.022161,2.406611,2.869027,3.500258,2.551423,2.313688,3.122406,3.978195,2.935866,2.176864,2.835262,3.865025,3.534080,2.045098,2.582704,1.907871,1.561426,1.431600,3.114248,1.244104"
110597582,"002008,600028,688690,000981,003150,603221,601575,600764,002948,301138,603086,688349,003917,604684,301266,300953,602077,688993,002029,300249,002231,300921,301393,688884,001403,603591,601327,688887,601881,300192,300870,601297,002181,603862,300266,002281,600394,000701,688501,604905,600396,300575,603002,600534,300742,602295,000241,688795,300756,002943,001282,604730,003526,600634,688852,602592,002256,301214,300243,601540,600318,602504","2.049466,1.991003,1.982326,1.930777,1.928263,1.910338,1.888463,1.887839,1.874007,1.869692,1.843060,1.827228,1.826724,1.811158,1.799806,1.793929,1.792992,1.770235,1.756776,1.748341,1.746981,1.728313,1.723713,1.717022,1.715127,1.696838,1.695025,1.693845,1.668789,1.642409,1.640965,1.631358,1.629200,1.606419,1.603910,1.588907,1.587525,1.583847,1.576073,1.572420,1.567336,1.560934,1.538969,1.535170,1.533452,1.531366,1.518044,1.516888,1.507102,1.429328,1.403488,1.373214,1.266299,1.249465,1.244809,1.232841,1.160150,1.128916,1.127335,1.124872,1.098181,1.020734","2.481319,2.804164,2.240123,2.403347,1.920318,2.305183,1.900144,1.167340,1.573225,1.718374,2.441124,1.610042,1.864749,2.054712,1.727919,1.155199,1.678809,1.526500,1.393513,1.379787,2.025891,2.083677,1.613041,1.305599,1.676030,1.852240,0.977257,1.663257,2.089514,1.742347,2.310872,2.174736,1.542874,0.861300,1.639346,2.170145,2.187622,2.141762,0.933028,0.907064,1.222379,2.158035,0.928884,1.227057,1.452307,1.116808,1.417043,1.851930,1.874368,1.654179,1.544909,1.230152,1.080699,1.526443,0.798071,1.182789,1.071640,0.693798,1.271784,1.059243,0.997460,1.396531"
618524553,"301125,601568,601631,604823,300290,001242,600706,301312,604560,688671,600206,688008,688221,003428,600456,688920,688158,001124,301491,002988,002101,001334,301415,300173,300205,300305,003017,600051,001085,600564,688715,601115,688684,301437,002439,002759,300130","3.374752,3.282231,3.213408,3.181119,3.164406,3.118265,3.019686,2.994538,2.943893,2.937662,2.922780,2.919583,2.786301,2.780289,2.749896,2.736983,2.682148,2.664332,2.660780,2.624908,2.604451,2.593138,2.571711,2.568969,2.505420,2.496257,2.496172,2.491490,2.482720,2.478017,2.447642,2.419502,2.355309,2.279121,2.238778,2.177544,2.035798","4.414551,2.926427,2.900934,3.839674,3.230388,2.681450,3.564054,3.722494,2.376831,3.417157,3.908331,1.626103,1.656417,3.670922,3.135922,2.020624,2.914099,2.141154,2.948384,3.395427,1.576197,3.578763,2.309579,1.760478,1.672680,2.330898,3.502725,1.724777,2.963394,2.766307,1.788029,3.260915,1.262688,2.227137,1.802865,2.393429,2.587798"
881251384,"300022,001091,000968,002078,688250,001983,604251,601928,000483,688815,003088,600149,002963,604712,601809,604232,688189,688100,301455,602796,300803,600544,300706,601282,600717,604609,300493,001631,000901,602876,301301,688844,002202,301028,300177,604112,003565,002507,300620,688923,688893,300357,300957,002404,301422,002855,603608,604982,000510,604920,001022,300323,002158,600327,002908,600114,001899,000896,003709,602551,602625,002307,301140,604549,300613,002122,688158,601573,001085,602463,300725,300788,688168,688266","1.670365,1.583065,1.582489,1.578924,1.571844,1.556710,1.550432,1.540997,1.526207,1.509260,1.497587,1.497156,1.496925,1.450851,1.445414,1.444265,1.438628,1.438434,1.437646,1.434246,1.434130,1.423042,1.422069,1.419790,1.417671,1.410977,1.409778,1.404500,1.398707,1.395069,1.393117,1.385060,1.384087,1.375887,1.371117,1.370274,1.362768,1.357874,1.354180,1.341572,1.341444,1.325885,1.322936,1.321817,1.320622,1.317374,1.309307,1.305004,1.283540,1.280317,1.279791,1.279553,1.279349,1.277428,1.274737,1.274241,1.273286,1.266998,1.263568,1.259422,1.256750,1.235702,1.233801,1.230323,1.191953,1.184995,1.176275,1.173164,1.124351,1.108336,1.099485,1.086193,1.002953,0.955984","1.046696,1.160684,2.215937,1.792973,1.217870,2.062540,1.891506,1.521722,1.261584,0.827774,1.589105,1.313871,1.310107,1.498198,0.846239,1.925249,1.403688,0.893132,2.013691,0.858278,1.128210,1.008290,0.936015,0.921872,1.307760,1.438680,2.032457,1.966001,1.107580,1.726681,1.765725,1.234277,1.552925,1.448622,0.959456,1.045806,0.824362,1.052062,1.692079,1.351315,1.245802,1.374772,1.035478,1.152364,1.723414,1.590545,1.803576,0.853003,1.477139,1.156520,1.436446,1.739717,1.261334,1.850879,1.339226,1.678298,0.842079,1.283544,1.465811,0.840799,1.761857,1.484555,1.603620,1.337967,1.076171,1.069093,1.360413,1.068497,0.819385,1.500609,1.304774,1.520086,0.944331,0.846878"
